505784,-2.861,7.420,-3.067,-0.790,-0.657,-1.400,-18.750,103.800,-33.750,27.6,3139,2.530
505838,-4.460,6.773,-2.289,-0.470,-0.837,-1.520,-18.750,103.800,-33.750,27.6,3114,2.509
505892,-4.085,6.129,-1.185,-0.947,-0.380,-1.020,-18.750,103.800,-33.750,27.6,3181,2.563
505946,-5.564,5.768,-1.336,0.003,0.537,-1.631,12.750,103.800,-23.850,27.6,3264,2.630
506000,-7.927,7.386,-1.896,-0.490,0.254,-1.372,12.750,103.800,-23.850,27.4,3271,2.636
506054,-7.819,5.229,-0.998,-1.479,-0.558,-1.794,12.750,103.800,-23.850,27.3,3208,2.585
506108,-7.539,2.866,-1.271,-0.382,0.101,-1.024,12.750,103.800,-23.850,27.6,3187,2.568
506162,-9.124,5.341,-1.049,-0.288,0.457,-0.785,35.550,96.750,-12.600,27.5,3359,2.707
506216,-9.639,2.851,-0.405,-1.322,0.344,-0.803,35.550,96.750,-12.600,27.6,3383,2.726
506270,-10.238,2.107,-0.385,-0.014,0.370,0.285,42.600,93.000,-8.850,27.9,3488,2.811
506324,-9.218,3.915,-1.082,0.779,-0.144,0.626,42.600,93.000,-8.850,27.6,3407,2.746
506378,-8.444,4.913,0.098,-0.926,0.520,0.426,40.050,95.700,-11.100,27.4,3032,2.443
506432,-8.983,0.211,-1.056,-0.253,0.960,2.033,33.450,98.550,-8.700,27.6,2697,2.173
506486,-7.063,1.657,-0.790,1.255,-0.073,2.938,33.450,98.550,-8.700,27.3,1897,1.529
506540,-4.005,5.045,-1.736,1.698,1.218,5.517,9.750,105.300,-19.800,27.6,467,0.376
506594,-2.061,6.589,-5.021,1.663,-0.038,3.597,9.750,105.300,-19.800,27.8,437,0.352
506648,-0.297,13.417,-3.002,-1.006,3.431,4.458,-23.400,99.300,-38.700,27.7,139,0.112
506702,-1.051,8.037,-7.669,1.544,-0.037,0.921,-23.400,99.300,-38.700,27.6,149,0.120
506756,-0.876,7.621,-1.913,1.463,2.839,2.706,-46.350,85.200,-32.250,27.5,183,0.147
506810,6.634,7.930,-8.392,1.165,-0.360,1.381,-46.350,85.200,-32.250,27.5,104,0.084
